dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Cars 3,androidxdk,Sweden,svod,1,1
2018-10-01,Cars 3,atv,Denmark,svod,3,3
2018-10-01,Cars 3,atv,Finland,svod,1,1
2018-10-01,Cars 3,atv,Normway,svod,1,1
2018-10-01,Cars 3,atv,Sweden,svod,17,17
2018-10-01,Cars 3,chromecast,Denmark,svod,4,4
2018-10-01,Cars 3,chromecast,Finland,svod,1,1
2018-10-01,Cars 3,chromecast,Normway,est,1,1
2018-10-01,Cars 3,chromecast,Normway,svod,1,1
2018-10-01,Cars 3,chromecast,Sweden,svod,4,4
2018-10-01,Cars 3,ios,Denmark,svod,5,5
2018-10-01,Cars 3,ios,Normway,svod,1,1
2018-10-01,Cars 3,ios,Sweden,svod,9,9
2018-10-01,Cars 3,lg2013xdk,Denmark,svod,1,1
2018-10-01,Cars 3,lg2013xdk,Normway,svod,1,1
2018-10-01,Cars 3,lg2013xdk,Sweden,svod,1,1
2018-10-01,Cars 3,lg2015xdk,Normway,svod,1,1
2018-10-01,Cars 3,lg2016xdk,Finland,svod,1,1
2018-10-01,Cars 3,lg2016xdk,Sweden,svod,1,1
2018-10-01,Cars 3,lg2017xdk,Finland,svod,2,2
2018-10-01,Cars 3,lg2017xdk,Sweden,svod,1,1
2018-10-01,Cars 3,panasonic2014,Denmark,svod,2,2
2018-10-01,Cars 3,pcdash,Denmark,svod,2,2
2018-10-01,Cars 3,pcdash,Denmark,svod,1,1
2018-10-01,Cars 3,pcdash,Normway,svod,5,5
2018-10-01,Cars 3,pcdash,Sweden,svod,5,5
2018-10-01,Cars 3,pchls,Denmark,svod,1,1
2018-10-01,Cars 3,ps3xdk,Finland,svod,1,1
2018-10-01,Cars 3,ps4xdk,Denmark,svod,2,2
2018-10-01,Cars 3,ps4xdk,Finland,svod,1,1
2018-10-01,Cars 3,ps4xdk,Normway,svod,3,3
2018-10-01,Cars 3,ps4xdk,Sweden,svod,2,2
2018-10-01,Cars 3,samsung2012xdk,Finland,svod,1,1
2018-10-01,Cars 3,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Cars 3,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Cars 3,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Cars 3,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Cars 3,samsung2015xdk,Finland,svod,1,1
2018-10-01,Cars 3,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Cars 3,samsung2016xdk,Normway,svod,3,3
2018-10-01,Cars 3,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Cars 3,samsung2017xdk,Denmark,svod,2,2
2018-10-01,Cars 3,samsung2017xdk,Normway,svod,1,1
2018-10-01,Cars 3,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Cars 3,xboxonexdk,Sweden,svod,1,1
2018-10-01,Cast Away,samsung2017xdk,Denmark,tvod,1,1
2018-10-01,Catastrophe,androiddash,Normway,svod,2,2
2018-10-01,Catastrophe,androiddash,Sweden,svod,1,1
2018-10-01,Catastrophe,atv,Sweden,svod,2,2
2018-10-01,Catastrophe,ios,Sweden,svod,2,2
2018-10-01,Catastrophe,pcdash,Finland,svod,1,1
2018-10-01,Catastrophe,pcdash,Sweden,svod,1,1
2018-10-01,Catastrophe,samsung2015xdk,Normway,svod,1,1
2018-10-01,Catastrophe,samsung2017xdk,Normway,svod,1,1
2018-10-01,Catastrophe,xboxonexdk,Finland,svod,1,1
2018-10-01,Catch Me If You Can,pchls,Denmark,tvod,1,1
2018-10-01,Catfish: The TV Show,ios,Denmark,svod,1,1
2018-10-01,Catfish: The TV Show,ps4xdk,Denmark,svod,2,2
2018-10-01,Catfish: The TV show,androiddash,Sweden,svod,1,1
2018-10-01,Catfish: The TV show,atv,Sweden,svod,1,1
2018-10-01,Catfish: The TV show,ios,Sweden,svod,4,4
2018-10-01,Catfish: The TV show,ps4xdk,Sweden,svod,1,1
2018-10-01,Catfish: The TV show,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Catfish: Trolls,ios,Sweden,svod,1,1
2018-10-01,Champions League Highlights 17/18,ios,Sweden,svod,1,1
2018-10-01,Champions League Live,pcdash,Denmark,svod,1,1
2018-10-01,Champions League Live,pcdash,Sweden,svod,5,5
2018-10-01,Champions League Live,pchls,Sweden,svod,1,1
2018-10-01,Champions League Review of the Season,chromecast,Normway,svod,1,1
2018-10-01,Champions League Review of the Season,ios,Normway,svod,1,1
2018-10-01,Championship,androiddash,Finland,svod,1,1
2018-10-01,Championship,pchls,Sweden,svod,1,1
2018-10-01,Championship SE,ios,Sweden,svod,5,5
2018-10-01,Charlie and the Chocolate Factory,pcdash,Normway,tvod,1,1
2018-10-01,Charlie's Angels,androiddash,Denmark,svod,1,1
2018-10-01,Charlie's Angels,chromecast,Denmark,svod,1,1
2018-10-01,Charlie's Angels,ios,Denmark,svod,1,1
2018-10-01,Charlie's Angels,pcdash,Denmark,svod,1,1
2018-10-01,Charlie's Angels,pcdashpr,Denmark,svod,1,1
2018-10-01,Charlie's Angels,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Charlie's Angels,xboxonexdk,Denmark,svod,1,1
2018-10-01,Charterfeber,androiddash,Normway,svod,1,1
2018-10-01,Charterfeber,androiddash,Normway,svod,23,25
2018-10-01,Charterfeber,androidxdk,Normway,svod,7,7
2018-10-01,Charterfeber,atv,Normway,svod,1,1
2018-10-01,Charterfeber,atv,Normway,svod,175,183
2018-10-01,Charterfeber,chromecast,Normway,svod,1,1
2018-10-01,Charterfeber,chromecast,Normway,svod,50,53
2018-10-01,Charterfeber,ios,Normway,svod,4,4
2018-10-01,Charterfeber,ios,Normway,svod,94,97
2018-10-01,Charterfeber,lg2012xdk,Normway,svod,4,4
2018-10-01,Charterfeber,lg2013xdk,Normway,svod,1,1
2018-10-01,Charterfeber,lg2014xdk,Normway,svod,4,5
2018-10-01,Charterfeber,lg2015xdk,Normway,svod,5,6
2018-10-01,Charterfeber,lg2016xdk,Normway,svod,15,15
2018-10-01,Charterfeber,lg2017xdk,Normway,svod,1,1
2018-10-01,Charterfeber,lg2017xdk,Normway,svod,6,6
2018-10-01,Charterfeber,lg2018xdk,Normway,svod,1,1
2018-10-01,Charterfeber,panasonic2014,Normway,svod,2,2
2018-10-01,Charterfeber,pcdash,Normway,svod,1,1
2018-10-01,Charterfeber,pcdash,Normway,svod,116,124
2018-10-01,Charterfeber,pcdashpr,Normway,svod,7,9
2018-10-01,Charterfeber,pchls,Normway,svod,30,32
2018-10-01,Charterfeber,ps3xdk,Normway,svod,6,6
2018-10-01,Charterfeber,ps4xdk,Normway,svod,1,1
2018-10-01,Charterfeber,ps4xdk,Normway,svod,67,71
2018-10-01,Charterfeber,samsung2012xdk,Normway,svod,6,6
2018-10-01,Charterfeber,samsung2013xdk,Normway,svod,15,15
2018-10-01,Charterfeber,samsung2014xdk,Normway,svod,1,1
2018-10-01,Charterfeber,samsung2014xdk,Normway,svod,17,17
2018-10-01,Charterfeber,samsung2015xdk,Normway,svod,30,31
2018-10-01,Charterfeber,samsung2016xdk,Normway,svod,21,22
2018-10-01,Charterfeber,samsung2017xdk,Normway,svod,1,1
2018-10-01,Charterfeber,samsung2017xdk,Normway,svod,28,29
2018-10-01,Charterfeber,samsung2018xdk,Normway,svod,4,4
2018-10-01,Charterfeber,xboxonexdk,Normway,svod,7,8
2018-10-01,Chasing Classic Cars,ios,Denmark,svod,1,1
2018-10-01,Chasing Classic Cars,pcdash,Sweden,svod,1,1
2018-10-01,Cheaper By The Dozen,pcdash,Denmark,svod,1,1
2018-10-01,Cheaper By The Dozen,pcdash,Normway,svod,1,1
2018-10-01,Cheaper By The Dozen,pchls,Normway,svod,1,1
2018-10-01,Cheaper By The Dozen,pchls,Sweden,svod,1,1
2018-10-01,Cheaper By The Dozen,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Cheaper By The Dozen,xboxonexdk,Finland,svod,1,1
2018-10-01,Cheers,androiddash,Normway,svod,1,1
2018-10-01,Cheers,pcdash,Normway,svod,1,1
2018-10-01,Cheers,ps4xdk,Normway,svod,1,1
2018-10-01,Chelsea - Liverpool,ios,Normway,svod,1,1
2018-10-01,Chevaleresk - stilsäkert med Måns & Wiberg,ios,Sweden,svod,2,2
2018-10-01,Chevaleresk - stilsäkert med Måns & Wiberg,pcdash,Sweden,svod,2,3
2018-10-01,Chevaleresk - stilsäkert med Måns & Wiberg,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Chicago Med,ios,Denmark,svod,1,1
2018-10-01,Chicken Little,pcdash,Normway,est,1,1
2018-10-01,Child 44,androiddash,Finland,svod,1,1
2018-10-01,Child 44,androiddash,Sweden,svod,1,1
2018-10-01,Child 44,androidxdk,Denmark,svod,1,1
2018-10-01,Child 44,atv,Denmark,svod,2,2
2018-10-01,Child 44,chromecast,Denmark,svod,2,2
2018-10-01,Child 44,chromecast,Sweden,svod,1,1
2018-10-01,Child 44,ios,Sweden,svod,2,2
2018-10-01,Child 44,pcdash,Sweden,svod,1,1
2018-10-01,Child 44,pchls,Sweden,svod,1,1
2018-10-01,Child 44,samsung2016xdk,Normway,svod,1,1
2018-10-01,Child 44,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Child 44,samsung2017xdk,Normway,svod,1,1
2018-10-01,Children Saved by the Nazis,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Children of Men,chromecast,Denmark,svod,1,1
2018-10-01,Children of Men,ios,Denmark,svod,1,1
2018-10-01,Children of Men,ios,Sweden,svod,1,1
2018-10-01,Children of Men,pcdash,Finland,svod,1,1
2018-10-01,Children of Men,pcdash,Sweden,svod,1,1
2018-10-01,Children of Men,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Chloe,androiddash,Denmark,svod,1,1
2018-10-01,Chloe,chromecast,Sweden,svod,1,1
2018-10-01,Chloe,pcdash,Normway,svod,1,1
2018-10-01,Chloe,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Chris Tarrant's Extreme Railways,ios,Denmark,svod,1,1
2018-10-01,Chris Tarrant's Extreme Railways,pcdash,Denmark,svod,1,1
2018-10-01,Chronicle,pcdash,Normway,svod,1,1
2018-10-01,Chronicle,pcdash,Sweden,svod,1,1
2018-10-01,Chuggington,ps4xdk,Denmark,svod,1,1
2018-10-01,Cirkus Magaluf,androidxdk,Sweden,svod,1,1
2018-10-01,Cirkus Magaluf,atv,Sweden,svod,1,1
2018-10-01,Cirkus Magaluf,chromecast,Sweden,svod,1,1
2018-10-01,Cirkus Magaluf,pcdash,Sweden,svod,1,2
2018-10-01,Cirkus Magaluf,ps3xdk,Sweden,svod,1,1
2018-10-01,Cirkus Magaluf,ps4xdk,Sweden,svod,1,1
2018-10-01,Cirkusrevyen 2014,ios,Denmark,tvod,1,1
2018-10-01,Clarence,androiddash,Denmark,svod,3,3
2018-10-01,Clarence,androiddash,Finland,svod,2,2
2018-10-01,Clarence,androiddash,Normway,svod,1,2
2018-10-01,Clarence,androiddash,Sweden,svod,1,1
2018-10-01,Clarence,androiddash,Sweden,svod,2,2
2018-10-01,Clarence,androidxdk,Sweden,svod,1,1
2018-10-01,Clarence,atv,Normway,svod,1,1
2018-10-01,Clarence,chromecast,Denmark,svod,1,2
2018-10-01,Clarence,ios,Denmark,svod,6,7
2018-10-01,Clarence,ios,Normway,svod,1,4
2018-10-01,Clarence,ios,Sweden,svod,7,9
2018-10-01,Clarence,lg2017xdk,Denmark,svod,1,1
2018-10-01,Clarence,pcdash,Sweden,svod,1,1
2018-10-01,Clarence,ps4xdk,Denmark,svod,1,4
2018-10-01,Clarence,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Clarence,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Clarence,samsung2014xdk,Normway,svod,1,1
2018-10-01,Clarence,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Clarence,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Clarence,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Clarence,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Claude,ios,Denmark,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,androiddash,Denmark,svod,3,4
2018-10-01,Cloudy With A Chance Of Meatballs,androiddash,Sweden,svod,3,3
2018-10-01,Cloudy With A Chance Of Meatballs,atv,Denmark,svod,2,2
2018-10-01,Cloudy With A Chance Of Meatballs,atv,Normway,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,atv,Sweden,svod,4,4
2018-10-01,Cloudy With A Chance Of Meatballs,chromecast,Denmark,svod,4,8
2018-10-01,Cloudy With A Chance Of Meatballs,chromecast,Sweden,svod,2,4
2018-10-01,Cloudy With A Chance Of Meatballs,ios,Denmark,svod,9,9
2018-10-01,Cloudy With A Chance Of Meatballs,ios,Normway,svod,8,9
2018-10-01,Cloudy With A Chance Of Meatballs,ios,Sweden,svod,3,4
2018-10-01,Cloudy With A Chance Of Meatballs,lg2014xdk,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,lg2016xdk,Denmark,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,lg2017xdk,Denmark,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,lg2017xdk,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,pcdash,Denmark,svod,2,2
2018-10-01,Cloudy With A Chance Of Meatballs,pcdash,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,pcdashpr,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,ps4xdk,Denmark,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,ps4xdk,Normway,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2014xdk,Normway,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2017xdk,Finland,svod,2,2
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2018xdk,Finland,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,xboxonexdk,Denmark,svod,1,1
2018-10-01,Coco,androiddash,Denmark,svod,38,38
2018-10-01,Coco,androiddash,Finland,svod,22,22
2018-10-01,Coco,androiddash,Normway,svod,27,27
2018-10-01,Coco,androiddash,Sweden,svod,38,38
2018-10-01,Coco,androiddash,Sweden,svod,1,1
2018-10-01,Coco,androidxdk,Denmark,svod,12,12
2018-10-01,Coco,androidxdk,Finland,svod,4,4
2018-10-01,Coco,androidxdk,Normway,svod,2,2
2018-10-01,Coco,androidxdk,Sweden,svod,6,6
2018-10-01,Coco,atv,Denmark,svod,50,50
2018-10-01,Coco,atv,Finland,svod,1,1
2018-10-01,Coco,atv,Normway,svod,28,28
2018-10-01,Coco,atv,Sweden,svod,46,46
2018-10-01,Coco,atv,Sweden,svod,1,1
2018-10-01,Coco,chromecast,Denmark,svod,68,68
2018-10-01,Coco,chromecast,Finland,svod,7,7
2018-10-01,Coco,chromecast,Normway,svod,19,19
2018-10-01,Coco,chromecast,Sweden,svod,59,59
2018-10-01,Coco,ios,Denmark,svod,176,176
2018-10-01,Coco,ios,Denmark,svod,1,1
2018-10-01,Coco,ios,Finland,svod,11,11
2018-10-01,Coco,ios,Normway,svod,67,67
2018-10-01,Coco,ios,Sweden,est,1,1
2018-10-01,Coco,ios,Sweden,svod,99,99
2018-10-01,Coco,ios,Sweden,svod,6,6
2018-10-01,Coco,lg2012xdk,Denmark,svod,1,1
2018-10-01,Coco,lg2012xdk,Normway,svod,1,1
2018-10-01,Coco,lg2013xdk,Denmark,svod,5,5
2018-10-01,Coco,lg2013xdk,Finland,svod,2,2
2018-10-01,Coco,lg2013xdk,Sweden,svod,3,3
2018-10-01,Coco,lg2014xdk,Denmark,svod,2,2
2018-10-01,Coco,lg2014xdk,Finland,svod,1,1
2018-10-01,Coco,lg2014xdk,Normway,svod,3,3
2018-10-01,Coco,lg2014xdk,Sweden,svod,3,3
2018-10-01,Coco,lg2015xdk,Denmark,svod,7,7
2018-10-01,Coco,lg2015xdk,Normway,svod,1,1
2018-10-01,Coco,lg2015xdk,Sweden,svod,2,2
2018-10-01,Coco,lg2016xdk,Denmark,svod,8,8
2018-10-01,Coco,lg2016xdk,Finland,svod,2,2
2018-10-01,Coco,lg2016xdk,Normway,svod,1,1
2018-10-01,Coco,lg2016xdk,Sweden,svod,13,13
2018-10-01,Coco,lg2017xdk,Denmark,svod,11,11
2018-10-01,Coco,lg2017xdk,Finland,svod,3,3
2018-10-01,Coco,lg2017xdk,Normway,svod,7,7
2018-10-01,Coco,lg2017xdk,Sweden,svod,6,6
2018-10-01,Coco,lg2018xdk,Finland,svod,1,1
2018-10-01,Coco,lg2018xdk,Normway,svod,1,1
2018-10-01,Coco,panasonic2014,Denmark,svod,1,1
2018-10-01,Coco,panasonic2014,Sweden,svod,1,1
2018-10-01,Coco,pcdash,Denmark,svod,51,51
2018-10-01,Coco,pcdash,Finland,svod,7,7
2018-10-01,Coco,pcdash,Normway,svod,18,18
2018-10-01,Coco,pcdash,Sweden,svod,36,36
2018-10-01,Coco,pcdashpr,Denmark,svod,4,4
2018-10-01,Coco,pcdashpr,Finland,svod,1,1
2018-10-01,Coco,pcdashpr,Normway,svod,1,1
2018-10-01,Coco,pcdashpr,Sweden,svod,2,2
2018-10-01,Coco,pchls,Denmark,svod,9,9
2018-10-01,Coco,pchls,Normway,svod,7,7
2018-10-01,Coco,pchls,Sweden,svod,7,7
2018-10-01,Coco,philips2017xdk,Sweden,svod,1,1
2018-10-01,Coco,ps3xdk,Denmark,svod,8,8
2018-10-01,Coco,ps3xdk,Finland,svod,2,2
2018-10-01,Coco,ps3xdk,Sweden,svod,3,3
2018-10-01,Coco,ps4xdk,Denmark,svod,42,42
2018-10-01,Coco,ps4xdk,Finland,svod,6,6
2018-10-01,Coco,ps4xdk,Normway,svod,18,18
2018-10-01,Coco,ps4xdk,Sweden,svod,27,27
2018-10-01,Coco,samsung2012xdk,Denmark,svod,10,10
2018-10-01,Coco,samsung2012xdk,Finland,svod,1,1
2018-10-01,Coco,samsung2012xdk,Normway,svod,1,1
2018-10-01,Coco,samsung2012xdk,Sweden,svod,6,6
2018-10-01,Coco,samsung2013xdk,Denmark,svod,10,10
2018-10-01,Coco,samsung2013xdk,Finland,svod,1,1
2018-10-01,Coco,samsung2013xdk,Normway,svod,7,7
2018-10-01,Coco,samsung2013xdk,Sweden,svod,7,7
2018-10-01,Coco,samsung2014xdk,Denmark,svod,6,6
2018-10-01,Coco,samsung2014xdk,Finland,svod,4,4
2018-10-01,Coco,samsung2014xdk,Normway,svod,8,8
2018-10-01,Coco,samsung2014xdk,Sweden,svod,13,13
2018-10-01,Coco,samsung2015xdk,Denmark,svod,10,10
2018-10-01,Coco,samsung2015xdk,Finland,svod,1,1
2018-10-01,Coco,samsung2015xdk,Normway,svod,5,5
2018-10-01,Coco,samsung2015xdk,Sweden,svod,11,11
2018-10-01,Coco,samsung2016xdk,Denmark,svod,11,11
2018-10-01,Coco,samsung2016xdk,Finland,svod,4,4
2018-10-01,Coco,samsung2016xdk,Normway,svod,12,12
2018-10-01,Coco,samsung2016xdk,Sweden,svod,10,10
2018-10-01,Coco,samsung2017xdk,Denmark,svod,27,27
2018-10-01,Coco,samsung2017xdk,Finland,svod,2,2
2018-10-01,Coco,samsung2017xdk,Normway,svod,6,6
2018-10-01,Coco,samsung2017xdk,Sweden,svod,26,26
2018-10-01,Coco,samsung2018xdk,Denmark,svod,2,2
2018-10-01,Coco,xboxonexdk,Denmark,svod,3,3
2018-10-01,Coco,xboxonexdk,Finland,svod,1,1
2018-10-01,Coco,xboxonexdk,Normway,svod,4,4
2018-10-01,Coco,xboxonexdk,Sweden,svod,3,3
2018-10-01,Cold Case,androiddash,Normway,svod,1,1
2018-10-01,Cold Case,ios,Denmark,svod,1,1
2018-10-01,Cold Case,ios,Normway,svod,1,1
2018-10-01,Cold Case,ps4xdk,Normway,svod,1,1
2018-10-01,Cold Water Cowboys,pcdash,Denmark,svod,1,1
2018-10-01,Collide,atv,Normway,svod,1,1
2018-10-01,Collide,chromecast,Denmark,svod,1,1
2018-10-01,Collide,pcdash,Denmark,svod,1,1
2018-10-01,Collide,pcdash,Normway,svod,1,1
2018-10-01,Collide,pcdash,Sweden,svod,1,1
2018-10-01,Comedy AID 2015,ios,Denmark,svod,1,1
2018-10-01,Community,androiddash,Denmark,svod,7,7
2018-10-01,Community,androiddash,Finland,svod,1,1
2018-10-01,Community,androiddash,Normway,svod,1,1
2018-10-01,Community,androiddash,Sweden,svod,7,7
2018-10-01,Community,androidxdk,Finland,svod,1,2
2018-10-01,Community,androidxdk,Sweden,svod,2,2
2018-10-01,Community,atv,Denmark,svod,1,2
2018-10-01,Community,atv,Normway,svod,2,2
2018-10-01,Community,atv,Sweden,svod,7,10
2018-10-01,Community,chromecast,Denmark,svod,10,12
2018-10-01,Community,chromecast,Finland,svod,4,4
2018-10-01,Community,chromecast,Normway,svod,6,6
2018-10-01,Community,chromecast,Sweden,svod,15,27
2018-10-01,Community,ios,Denmark,svod,8,11
2018-10-01,Community,ios,Finland,svod,1,1
2018-10-01,Community,ios,Normway,svod,3,3
2018-10-01,Community,ios,Sweden,svod,13,13
2018-10-01,Community,lg2012xdk,Denmark,svod,1,1
2018-10-01,Community,lg2013xdk,Denmark,svod,1,1
2018-10-01,Community,lg2015xdk,Denmark,svod,1,3
2018-10-01,Community,lg2015xdk,Normway,svod,3,3
2018-10-01,Community,lg2016xdk,Denmark,svod,2,2
2018-10-01,Community,lg2016xdk,Normway,svod,1,1
2018-10-01,Community,lg2016xdk,Sweden,svod,3,4
2018-10-01,Community,lg2017xdk,Denmark,svod,4,5
2018-10-01,Community,lg2017xdk,Sweden,svod,2,2
2018-10-01,Community,pcdash,Denmark,svod,15,18
2018-10-01,Community,pcdash,Finland,svod,6,8
2018-10-01,Community,pcdash,Normway,svod,17,32
2018-10-01,Community,pcdash,Sweden,svod,21,30
2018-10-01,Community,pcdashpr,Sweden,svod,2,2
2018-10-01,Community,pchls,Denmark,svod,3,3
2018-10-01,Community,pchls,Normway,svod,2,2
2018-10-01,Community,pchls,Sweden,svod,2,2
2018-10-01,Community,ps3xdk,Denmark,svod,1,1
2018-10-01,Community,ps3xdk,Sweden,svod,2,2
2018-10-01,Community,ps4xdk,Denmark,svod,10,17
2018-10-01,Community,ps4xdk,Finland,svod,5,8
2018-10-01,Community,ps4xdk,Normway,svod,6,7
2018-10-01,Community,ps4xdk,Sweden,svod,1,1
2018-10-01,Community,ps4xdk,Sweden,svod,17,31
2018-10-01,Community,samsung2012xdk,Normway,svod,2,2
2018-10-01,Community,samsung2013xdk,Normway,svod,1,2
2018-10-01,Community,samsung2014xdk,Normway,svod,1,1
2018-10-01,Community,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Community,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Community,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Community,samsung2017xdk,Normway,svod,4,6
2018-10-01,Community,samsung2017xdk,Sweden,svod,3,3
2018-10-01,Community,samsung2018xdk,Normway,svod,1,1
2018-10-01,Community,xboxonexdk,Denmark,svod,2,6
2018-10-01,Community,xboxonexdk,Finland,svod,1,1
2018-10-01,Community,xboxonexdk,Normway,svod,4,5
2018-10-01,Community,xboxonexdk,Sweden,svod,1,1
2018-10-01,Community,xboxonexdk,Sweden,svod,1,3
2018-10-01,Complications,androiddash,Sweden,svod,1,1
2018-10-01,Complications,androidxdk,Sweden,svod,1,2
2018-10-01,Complications,atv,Denmark,svod,1,1
2018-10-01,Complications,atv,Normway,svod,1,1
2018-10-01,Complications,atv,Sweden,svod,1,1
2018-10-01,Complications,ios,Denmark,svod,1,1
2018-10-01,Complications,ios,Denmark,svod,1,1
2018-10-01,Complications,ios,Sweden,svod,1,1
2018-10-01,Complications,pcdash,Normway,svod,2,2
2018-10-01,Complications,pcdash,Sweden,svod,1,1
2018-10-01,Complications,pcdashpr,Sweden,svod,1,1
2018-10-01,Complications,pchls,Sweden,svod,1,1
2018-10-01,Complications,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Complications,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Conspiracy,androiddash,Denmark,svod,2,2
2018-10-01,Conspiracy,androiddash,Finland,svod,1,1
2018-10-01,Conspiracy,androiddash,Sweden,svod,1,1
2018-10-01,Conspiracy,atv,Denmark,svod,1,1
2018-10-01,Conspiracy,atv,Sweden,svod,4,4
2018-10-01,Conspiracy,chromecast,Denmark,svod,2,2
2018-10-01,Conspiracy,chromecast,Sweden,svod,3,3
2018-10-01,Conspiracy,ios,Sweden,svod,1,1
2018-10-01,Conspiracy,ios,Sweden,svod,1,1
2018-10-01,Conspiracy,pcdash,Normway,svod,1,1
2018-10-01,Conspiracy,ps4xdk,Denmark,svod,2,2
2018-10-01,Conviction,androiddash,Denmark,svod,2,2
2018-10-01,Conviction,androiddash,Finland,svod,1,1
2018-10-01,Conviction,androiddash,Sweden,svod,2,2
2018-10-01,Conviction,atv,Sweden,svod,2,2
2018-10-01,Conviction,chromecast,Denmark,svod,2,2
2018-10-01,Conviction,chromecast,Normway,svod,1,1
2018-10-01,Conviction,chromecast,Sweden,svod,1,1
2018-10-01,Conviction,ios,Denmark,svod,5,8
2018-10-01,Conviction,ios,Normway,svod,1,2
2018-10-01,Conviction,ios,Sweden,svod,4,5
2018-10-01,Conviction,lg2013xdk,Denmark,svod,1,2
2018-10-01,Conviction,lg2014xdk,Denmark,svod,1,1
2018-10-01,Conviction,lg2016xdk,Denmark,svod,1,1
2018-10-01,Conviction,pcdash,Normway,svod,1,1
2018-10-01,Conviction,pchls,Sweden,svod,1,2
2018-10-01,Conviction,ps3xdk,Denmark,svod,1,1
2018-10-01,Conviction,ps4xdk,Denmark,svod,1,1
2018-10-01,Conviction,samsung2013xdk,Denmark,svod,2,2
2018-10-01,Conviction,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Conviction,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Conviction,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Conviction,samsung2016xdk,Normway,svod,1,2
2018-10-01,Conviction,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Conviction,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Conviction,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Conviction,samsung2017xdk,Normway,svod,1,1
2018-10-01,Conviction,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Conviction,xboxonexdk,Normway,svod,1,1
2018-10-01,Cops,androiddash,Normway,svod,1,1
2018-10-01,Cops,androiddash,Sweden,svod,8,8
2018-10-01,Cops,androidxdk,Sweden,svod,2,2
2018-10-01,Cops,atv,Normway,svod,1,1
2018-10-01,Cops,atv,Sweden,svod,9,9
2018-10-01,Cops,chromecast,Normway,svod,1,1
2018-10-01,Cops,chromecast,Sweden,svod,2,2
2018-10-01,Cops,ios,Normway,svod,4,4
2018-10-01,Cops,ios,Sweden,svod,29,29
2018-10-01,Cops,lg2013xdk,Sweden,svod,1,1
2018-10-01,Cops,lg2016xdk,Normway,svod,1,1
2018-10-01,Cops,lg2016xdk,Sweden,svod,1,1
2018-10-01,Cops,lg2017xdk,Sweden,svod,1,1
2018-10-01,Cops,pcdash,Sweden,svod,5,5
2018-10-01,Cops,ps4xdk,Normway,svod,1,1
2018-10-01,Cops,ps4xdk,Sweden,svod,4,4
2018-10-01,Cops,samsung2014xdk,Sweden,svod,4,4
